id_transaccion,id_usuario,fecha,hora,dias_antiguedad_cuenta,email_verificado,categoria,monto,es_online,tipo_tarjeta,pais_emision,pais_pago,mismo_envio_facturacion,tipo_dispositivo,sistema_operativo,dispositivo_nuevo,uso_vpn_proxy,paso_3d_secure,minutos_desde_ultima_tx,es_fraude
sdv-id-PsHNMc,ff4c2889-d794-40de-871d-a96db543e8c5,1970-01-01,11:42:17,256,samantha02@example.com,Retail,1976.41,1,Visa,ESP,ITA,0,Desktop,Android,0,0,1,4,1
sdv-id-lsyRoT,62e0adf7-a315-4bbb-adb2-31a2cfcc2abd,1970-01-01,02:34:06,1372,kortiz@example.org,Health,866.34,1,Visa,ESP,ESP,0,Tablet,Android,1,0,1,3,1
sdv-id-YByDgW,d56f0350-8c45-4ce2-a7f4-8ad54d0b0d1a,1970-01-01,05:25:38,1193,wilsonbrian@example.com,Health,376.93,1,Visa,ESP,SAU,1,Mobile,Linux,0,1,0,884,0
sdv-id-kEbbav,852d23cd-ced9-4eb2-bac2-a13bc8a8a522,1970-01-01,06:07:28,1433,jonathonmeyer@example.net,Gaming,28.62,1,Visa,ESP,ESP,1,Mobile,iOS,1,1,1,2547,0
sdv-id-GpzkPm,891a9b5b-9763-43b4-b209-683eb7cc7157,1970-01-01,05:13:29,546,kelly06@example.net,Gaming,1813.84,1,Amex,ESP,ESP,0,Mobile,Linux,1,1,0,2,1
sdv-id-Pldjzv,56fb9a22-e2b6-4f5d-9805-2a559118b0e6,1970-01-01,11:19:19,960,jeffmatthews@example.com,Gaming,802.11,1,Mastercard,ESP,MAR,0,Desktop,Windows,1,0,1,115,1
sdv-id-OpiqUo,bb2c23cb-361f-4924-a7a3-2e37475ce39f,1970-01-01,17:49:39,1040,james32@example.net,Health,93.59,1,Mastercard,ESP,ESP,1,Desktop,Linux,1,1,1,2867,0
sdv-id-SaJUWz,c257cf73-c29d-482b-a722-796e9a36d1ec,1970-01-01,21:57:50,863,susanholmes@example.com,Retail,807.37,1,Visa,ESP,ARE,0,Mobile,Windows,1,0,0,687,1
sdv-id-cptqWw,5fcf5c22-b9b0-4c1a-baf9-706d802ddcc4,1970-01-01,21:38:31,951,thomasgarcia@example.org,Travel,713.57,1,Visa,ESP,UKR,0,Tablet,macOS,1,0,0,5,1
sdv-id-zCthGA,bca37653-50c7-4baa-aa3c-6137e48623dd,1970-01-01,07:41:55,552,hmartinez@example.com,Retail,1872.06,1,Mastercard,ESP,RUS,0,Desktop,iOS,0,1,0,2,1
sdv-id-oIZhhJ,947ab584-5b06-498e-aef4-74a3fb31a55f,1970-01-01,05:44:01,690,anthonybrown@example.com,Gaming,236.61,1,Amex,ESP,ESP,0,Mobile,Linux,0,0,0,2,1
sdv-id-WjCEtk,bce8e033-fb70-4bf3-95fd-46d7cfbfd796,1970-01-01,15:02:24,667,annmeadows@example.org,Travel,1095.32,1,Amex,ESP,ESP,0,Tablet,Windows,0,0,0,2,1
sdv-id-lAdtix,ee481499-c096-4be4-a755-978de5341283,1970-01-01,15:45:09,559,msmith@example.com,Gaming,81.68,1,Amex,ESP,RUS,0,Desktop,Android,1,0,1,14,1
sdv-id-kAIowq,66f0c1f5-28ca-4d6f-b44a-7cf510ca8162,1970-01-01,19:19:26,751,hjackson@example.com,Gaming,5.25,1,Mastercard,ESP,ESP,1,Desktop,Linux,0,0,1,1278,0
sdv-id-zuhqIj,9b62d6d2-c6cf-47bf-b73e-54c31ef8aca7,1970-01-01,17:02:21,455,matthewlopez@example.com,Tech,1747.32,1,Mastercard,ESP,ESP,0,Mobile,iOS,1,1,0,2,1
sdv-id-flBAoD,9b58e20a-7c8d-4aef-b0a0-4e0b3a4d1f57,1970-01-01,01:50:04,566,fcoleman@example.net,Tech,203.19,1,Mastercard,ESP,ESP,0,Tablet,Windows,1,0,0,596,0
sdv-id-maxJmU,6aa12d45-fd24-4a81-9db1-c0b01eee23d7,1970-01-01,08:22:38,311,amy11@example.org,Health,134.67,1,Visa,ESP,AUT,1,Tablet,Android,0,0,1,289,0
sdv-id-EEdGSZ,5265f227-92b2-4bea-83a0-0991fbd1c7a8,1970-01-01,23:38:44,1468,johnsonlarry@example.net,Health,137.83,1,Visa,ESP,ESP,0,Desktop,iOS,1,1,0,261,0
sdv-id-DzSaih,a87d21ff-f1fa-4e6a-ba23-6dbb6c4d1774,1970-01-01,12:16:39,640,tyler12@example.org,Gaming,737.63,1,Mastercard,ESP,USA,0,Tablet,Android,0,0,1,1027,1
sdv-id-XJrIIA,afd5b90b-41a6-4c90-a91c-0da1a5630d3a,1970-01-01,05:03:10,206,mary36@example.org,Gaming,275.3,1,Visa,ESP,CHN,1,Mobile,Android,1,0,0,1185,0
sdv-id-fmsQfw,2e257fee-eb7d-4cef-b4d3-2b8602de5777,1970-01-01,10:11:06,649,hdennis@example.net,Gaming,643.56,1,Mastercard,ESP,ESP,0,Tablet,Windows,1,0,0,95,1
sdv-id-lUghlF,8cf431de-8cdc-4715-9512-a5075f15ee3f,1970-01-01,00:44:03,20,christopher39@example.net,Retail,1358.98,1,Amex,ESP,ESP,0,Desktop,iOS,1,0,1,628,1
sdv-id-KvEjBb,38c6430f-3b3e-47bd-bae9-6dd3a2209a31,1970-01-01,15:39:20,972,ngomez@example.com,Gaming,452.01,1,Visa,ESP,CAN,0,Tablet,macOS,1,0,0,107,1
sdv-id-RPtzPx,ae864837-ccc1-4250-bedd-84838cd4e7bc,1970-01-01,00:17:05,1087,monroemartha@example.net,Food,1298.47,1,Amex,ESP,ARG,0,Desktop,Windows,1,0,0,2,1
sdv-id-bTVemv,2d6b5a30-2fae-4978-94c0-98b86d1040a0,1970-01-01,10:06:32,1483,fwelch@example.com,Health,283.77,1,Amex,ESP,TUR,0,Tablet,Windows,0,0,1,1326,1
sdv-id-OByUkf,6086ce8d-123e-42fb-a95e-17415e48f8b3,1970-01-01,13:53:36,1392,tmclean@example.net,Travel,1381.34,1,Amex,ESP,ITA,0,Tablet,macOS,1,1,1,4,1
sdv-id-DaHsqL,7c2c0791-f6bf-4aa9-b1fc-f2e6b3dd7820,1970-01-01,20:50:38,231,raymondtorres@example.net,Retail,620.19,1,Amex,ESP,MEX,0,Desktop,Windows,0,1,1,1512,1
sdv-id-nDjvhV,818b4ed4-7fa4-48ff-8225-5b2c37f81f31,1970-01-01,13:12:01,625,maureen95@example.net,Food,30.41,1,Visa,ESP,ESP,1,Tablet,Windows,0,0,1,903,0
sdv-id-jENrnR,7d883d25-fe54-4772-92fe-2d04640fac70,1970-01-01,03:14:06,247,roger76@example.com,Gaming,466.91,1,Mastercard,ESP,BRA,1,Desktop,macOS,0,0,0,2066,0
sdv-id-uyezmH,6370e0f7-aab8-4c30-9cfe-793d360496b6,1970-01-01,19:27:50,474,gyoung@example.net,Food,342.14,1,Visa,ESP,ESP,0,Mobile,macOS,0,1,0,774,1
sdv-id-eqsktp,8a9f70e6-68bf-44fe-a96f-0161d00f207b,1970-01-01,01:10:33,1261,brendanfarley@example.com,Health,832.77,1,Visa,ESP,ESP,0,Desktop,iOS,1,1,0,2,1
sdv-id-mcSSOv,070c33fb-e3bc-40e6-b557-ad80d07c3682,1970-01-01,06:10:20,133,hramirez@example.org,Food,182.89,1,Amex,ESP,ESP,0,Tablet,Linux,1,1,1,823,0
sdv-id-Ppuxlj,ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,1970-01-01,01:49:38,928,john48@example.com,Health,63.47,1,Visa,ESP,EGY,1,Tablet,Windows,1,0,0,1327,0
sdv-id-qhlkop,469ff562-8052-4405-ba84-bb5ffa6e3743,1970-01-01,17:54:24,1461,alexandrastewart@example.net,Food,1317.25,1,Mastercard,ESP,TUR,0,Mobile,Linux,0,0,0,16,1
sdv-id-nvuNFC,3975864c-d9da-4362-9a06-e43988d094a9,1970-01-01,01:24:19,476,fieldskyle@example.org,Travel,544.03,1,Amex,ESP,ARE,0,Mobile,Android,1,1,0,398,1
sdv-id-CIwlEE,a4d7809a-5dbc-4f05-ac8f-f1839702d8c1,1970-01-01,23:38:44,914,robertmonroe@example.org,Food,53.14,1,Visa,ESP,CAN,0,Mobile,Linux,0,0,0,3,0
sdv-id-TFihQX,eb2263dd-87c5-421e-ac24-a3c5c754108f,1970-01-01,20:28:51,353,rkennedy@example.net,Health,1153.4,1,Visa,ESP,USA,0,Desktop,Windows,1,1,0,2,1
sdv-id-emFbzR,8906a4e2-460c-4c89-8da4-0209cd698214,1970-01-01,06:49:13,983,orozcorobert@example.net,Retail,643.0,1,Amex,ESP,ARG,0,Tablet,iOS,1,1,0,2,1
sdv-id-KTZOXO,d3520a91-4873-4252-b7a2-a1800a7be6e7,1970-01-01,13:47:54,314,victorstewart@example.com,Health,689.22,1,Mastercard,ESP,KOR,1,Mobile,iOS,1,0,0,2296,0
sdv-id-nTCZcO,702f31e5-62cc-4604-8c53-644b0053f649,1970-01-01,17:35:19,516,martin09@example.net,Travel,1524.11,1,Mastercard,ESP,USA,0,Mobile,macOS,0,0,0,2,1
sdv-id-DNDkGG,0e0f2704-5265-472a-96e5-b746245c92cb,1970-01-01,10:50:12,512,georgejamie@example.net,Retail,1892.06,1,Amex,ESP,ESP,0,Mobile,macOS,0,1,1,953,1
sdv-id-ECEJvB,d6aecadf-8c8e-4021-8662-4e644bdff0e0,1970-01-01,10:01:41,728,bautistathomas@example.net,Travel,1678.3,1,Visa,ESP,ARG,0,Desktop,Android,1,0,0,20,1
sdv-id-sLuZuN,e8266484-c4e4-4e52-9a4f-706b9d4ac78b,1970-01-01,15:22:36,424,duffyangela@example.com,Food,109.11,1,Visa,ESP,ESP,1,Tablet,Android,1,0,0,1446,0
sdv-id-Lazfgn,673d2405-d1c4-4de4-9b31-e68b0b1c0116,1970-01-01,02:20:26,951,sanderscolleen@example.com,Gaming,1118.17,1,Mastercard,ESP,AUT,1,Desktop,macOS,0,1,1,428,0
sdv-id-UKecoh,57988711-e602-4d06-b441-a695ece321fd,1970-01-01,21:18:52,757,rsmith@example.com,Health,180.55,1,Mastercard,ESP,UKR,1,Tablet,macOS,0,1,1,1030,1
sdv-id-LSOAzx,23763f57-852c-42ce-b337-7b9ee60587ef,1970-01-01,16:56:23,450,hillmegan@example.com,Retail,842.37,1,Amex,ESP,ESP,0,Mobile,macOS,1,0,0,2,1
sdv-id-zbPWJl,6f2337c1-8d25-48e1-a624-054343a21d52,1970-01-01,00:42:41,1175,careydana@example.org,Health,158.08,1,Amex,ESP,ESP,1,Desktop,Android,0,1,1,1447,0
sdv-id-TKcGUp,fa207403-4ab4-47e3-a360-76812bbba89d,1970-01-01,08:37:35,591,amanda47@example.com,Food,839.62,1,Mastercard,ESP,ARE,1,Desktop,Windows,1,1,1,127,0
sdv-id-vKwPad,8a3ec6a9-ca03-482e-a5a4-757d912ba8a6,1970-01-01,22:10:36,1255,torrestara@example.org,Health,418.76,1,Visa,ESP,ESP,1,Tablet,macOS,0,1,1,502,1
sdv-id-vxteYY,fbc7b2a5-a368-47fa-b958-397900747f3f,1970-01-01,21:38:14,1139,travis72@example.net,Gaming,1167.82,1,Mastercard,ESP,ESP,0,Tablet,macOS,1,1,0,39,1
sdv-id-vcPwIV,aed70096-6809-4364-95c4-c4cb92d6948b,1970-01-01,07:43:40,37,nicoleryan@example.net,Health,661.83,1,Visa,ESP,ESP,1,Desktop,Linux,0,0,0,19,0
sdv-id-OxXwhh,706ecef9-3c7f-437d-9408-049b7f9ec3a0,1970-01-01,15:40:37,560,george74@example.org,Travel,1151.8,1,Amex,ESP,EGY,0,Mobile,Linux,1,1,1,18,1
sdv-id-QrDnpN,90ce82e8-e9a5-4368-9812-9eb27c13f47a,1970-01-01,03:29:02,1273,kellymelissa@example.com,Health,360.42,1,Visa,ESP,KOR,1,Desktop,iOS,0,0,1,6,0
sdv-id-yZwEeW,36df253c-ac98-4942-b093-71b5d53ae164,1970-01-01,14:07:16,1101,vanessa65@example.net,Health,395.46,1,Amex,ESP,PRT,0,Tablet,macOS,1,1,1,127,0
sdv-id-diUmWY,048c8480-a743-4402-bec7-fb117f53dc0a,1970-01-01,05:15:38,1118,lglenn@example.com,Retail,910.99,1,Mastercard,ESP,ESP,0,Desktop,Windows,0,0,0,212,1
sdv-id-nEgNzk,fbff1829-aea3-498b-80bd-204e32714f01,1970-01-01,17:55:28,912,ashleystewart@example.org,Food,19.57,1,Mastercard,ESP,ESP,0,Mobile,iOS,0,0,1,2846,0
sdv-id-ZEDRui,505739f3-1031-4582-a2d8-84ee5d89378c,1970-01-01,16:38:18,299,shudson@example.net,Food,7.97,1,Visa,ESP,ESP,1,Tablet,Android,1,0,1,2416,0
sdv-id-TmkOZk,ba751921-2833-48ea-9c94-563ae9365d1b,1970-01-01,07:56:59,1127,levyjames@example.net,Food,123.78,1,Visa,ESP,RUS,0,Tablet,macOS,0,1,0,1502,1
sdv-id-oMBmag,00256416-b908-403c-b3e0-72cb05fd35aa,1970-01-01,03:25:12,515,aaronalvarez@example.org,Tech,187.34,1,Amex,ESP,ESP,0,Desktop,macOS,1,1,0,876,0
sdv-id-njgjhG,2cdf8e10-0952-46f8-8cf4-4c1c20ff1efc,1970-01-01,08:40:24,1314,brandonriley@example.org,Health,530.64,1,Amex,ESP,ESP,0,Desktop,Windows,1,1,0,207,0
sdv-id-OOcmpw,7fcc4456-20bc-4fa0-ba80-10620b4e360a,1970-01-01,17:31:19,1225,tonya09@example.com,Travel,185.1,1,Amex,ESP,ESP,0,Desktop,Windows,1,0,0,143,1
sdv-id-kphGTI,047dd583-9344-4b2f-bba3-16688334e524,1970-01-01,06:50:45,424,nicholsonrichard@example.net,Gaming,998.25,1,Mastercard,ESP,CHN,0,Tablet,Linux,0,1,1,2,1
sdv-id-OJIWrp,3f0fac32-623c-42d1-8cb1-a2291c2bd267,1970-01-01,06:10:37,1104,owilliamson@example.com,Travel,1070.7,1,Amex,ESP,ARG,0,Tablet,iOS,0,0,0,1243,1
sdv-id-JNuXrf,13865151-b092-4979-8434-d8b88ffbc222,1970-01-01,06:06:06,772,haaskatelyn@example.com,Food,1613.2,1,Amex,ESP,IND,0,Tablet,iOS,0,0,0,9,1
sdv-id-HzoxCk,f365185d-eafb-4b2c-b77c-32c24556a328,1970-01-01,03:48:23,863,rachelpeterson@example.org,Gaming,1284.23,1,Visa,ESP,SGP,1,Mobile,iOS,0,1,0,979,1
sdv-id-oCRGMA,44f7f01a-3cb5-46d7-834a-130e8c6ea6ad,1970-01-01,15:20:19,661,gavery@example.org,Health,1380.78,1,Amex,ESP,KOR,0,Desktop,Linux,0,1,0,10,1
sdv-id-jaaaUo,65c4b4fb-6526-40fc-bc4d-f6408a7f65ab,1970-01-01,16:28:52,972,nfrazier@example.net,Retail,1750.77,1,Visa,ESP,CHL,0,Mobile,iOS,1,1,0,11,1
sdv-id-hHoHFy,bde896b8-b1bc-44f9-ad8d-afc0850122e2,1970-01-01,19:44:26,943,yvette72@example.net,Food,116.31,1,Mastercard,ESP,AUT,0,Mobile,Linux,1,0,0,185,1
sdv-id-YOrgjl,144be8bc-e207-4595-be20-9925a72427a6,1970-01-01,12:58:30,930,samantha13@example.org,Gaming,1402.28,1,Visa,ESP,MAR,0,Mobile,macOS,1,0,0,14,0
sdv-id-ASEUmm,daf63750-e94f-4c81-b7c1-20307c0ede33,1970-01-01,21:42:22,5,julie49@example.com,Gaming,1091.2,1,Mastercard,ESP,USA,0,Desktop,iOS,1,0,0,5,1
sdv-id-fylDOO,c7f41c7c-b640-418e-b974-3fb4ba269dde,1970-01-01,17:43:10,933,brianwest@example.org,Health,1119.72,1,Amex,ESP,CHE,0,Tablet,iOS,1,0,0,70,1
sdv-id-LctkFF,cb35097a-e5dd-48f1-88a7-38ab0df83e12,1970-01-01,08:57:57,1480,ericstephens@example.org,Tech,1822.81,1,Amex,ESP,SAU,0,Desktop,Linux,1,1,0,216,1
sdv-id-cHnTXP,6d256249-5b6e-4edf-845a-bdcea0a7f916,1970-01-01,02:03:31,756,zreyes@example.com,Tech,1772.05,1,Visa,ESP,ESP,0,Mobile,Windows,1,0,0,2,1
sdv-id-EWWiaw,042a2952-adfe-44e5-8744-0006f10eb0ea,1970-01-01,23:40:35,1374,jacksonstephen@example.org,Gaming,227.74,1,Visa,ESP,BEL,1,Mobile,iOS,0,1,1,2324,0
sdv-id-ECpYja,13d69792-126f-45ed-8485-e60db86ad0f8,1970-01-01,03:17:57,310,dthomas@example.org,Tech,518.34,1,Visa,ESP,EGY,1,Mobile,Linux,0,0,0,318,0
sdv-id-TyekxL,eb1bb47f-4726-4e7f-8c05-e009397bfdd7,1970-01-01,21:03:42,684,schmidtthomas@example.com,Retail,1048.85,1,Amex,ESP,EGY,0,Mobile,Linux,0,1,1,8,1
sdv-id-uIcksU,cc1b5e2e-18f9-49a7-8551-4ed61c000740,1970-01-01,07:39:02,563,patrick45@example.org,Health,461.46,1,Visa,ESP,ESP,1,Desktop,macOS,0,1,1,894,0
sdv-id-tIoGxo,997bd7bb-9a58-431a-8663-686eee70e803,1970-01-01,20:04:42,1018,nball@example.org,Gaming,353.13,1,Mastercard,ESP,SAU,0,Mobile,Windows,1,1,0,2051,0
sdv-id-gNtNDp,6bfa4a3e-fdcb-4139-82b4-869992b0c7cd,1970-01-01,00:56:46,534,donna41@example.com,Health,1750.25,1,Amex,ESP,ESP,0,Desktop,Windows,0,1,0,6,1
sdv-id-dkgcdo,97e4e173-9d63-4da6-a29d-c0737a7b029b,1970-01-01,12:07:28,1170,matthewcooper@example.com,Travel,267.85,1,Visa,ESP,ESP,0,Desktop,macOS,1,0,0,7,1
sdv-id-YrbBdG,61e561bb-ca79-4b30-ad70-881b52647c6f,1970-01-01,21:25:00,293,zwatts@example.net,Retail,7.63,1,Visa,ESP,ESP,1,Desktop,Linux,1,1,1,592,0
sdv-id-NqPwBR,2f4cfefb-f798-48a2-8d9e-84ec90e9e294,1970-01-01,18:46:09,1074,kennethellis@example.com,Food,314.5,1,Amex,ESP,SAU,0,Desktop,Android,1,0,1,331,0
sdv-id-KuQOGw,1a7167c7-6875-4545-832f-52c48e0370cf,1970-01-01,11:57:36,1409,boyerjared@example.com,Gaming,1311.87,1,Mastercard,ESP,CAN,1,Mobile,Windows,0,1,0,295,1
sdv-id-RMGtxQ,64ae14a6-47c9-4691-a3d2-bf70ac4e1350,1970-01-01,05:03:21,1264,bryan61@example.net,Food,38.13,1,Visa,ESP,CHL,1,Desktop,iOS,0,0,1,2148,1
sdv-id-KMPCFy,2cd94cbb-c19a-458c-835b-1c8c0a4c9f7f,1970-01-01,03:25:21,118,kevin28@example.com,Travel,62.96,1,Visa,ESP,COL,1,Tablet,Linux,0,0,1,711,0
sdv-id-geUZVh,f5024acd-f066-427a-9a3f-3ff25ef512bb,1970-01-01,18:52:58,1262,wdiaz@example.org,Travel,951.34,1,Mastercard,ESP,ESP,0,Tablet,Android,0,1,0,7,1
sdv-id-wsvRDi,39b86bb2-b596-4a7c-af4a-fa885299e505,1970-01-01,19:35:55,582,dylandiaz@example.com,Gaming,1117.75,1,Amex,ESP,KOR,0,Mobile,Android,0,1,0,1332,0
sdv-id-lDylPr,853ad362-e262-4152-b3c9-ee87718595d1,1970-01-01,08:00:13,128,parkerandrew@example.com,Health,689.47,1,Visa,ESP,CHN,0,Mobile,Windows,1,1,0,80,0
sdv-id-gWbChb,5ed7d1a6-7673-4495-9ff0-864c02288f07,1970-01-01,11:30:57,1462,michael28@example.com,Food,807.02,1,Visa,ESP,USA,0,Tablet,Linux,0,1,1,1909,1
sdv-id-HANXuM,e893be3d-7354-4a6f-a160-745985c7504b,1970-01-01,21:00:28,507,johnsonjorge@example.org,Retail,5.34,1,Visa,ESP,ESP,1,Desktop,Windows,1,1,1,2110,0
sdv-id-KIRpLl,11813a48-5f61-4696-b30e-86586af8a1a0,1970-01-01,20:58:41,654,nicholas17@example.com,Health,1269.16,1,Amex,ESP,ESP,0,Tablet,iOS,1,0,0,3,1
sdv-id-IQviyW,e356fae8-de52-4433-8e38-c34611725478,1970-01-01,00:17:01,1235,john51@example.com,Food,6.99,1,Mastercard,ESP,ESP,1,Tablet,Linux,1,1,1,2320,0
sdv-id-AQzFya,098d9139-664e-4907-bb14-c8b4713846fd,1970-01-01,20:59:21,1174,norrisrichard@example.com,Travel,1666.5,1,Mastercard,ESP,JPN,0,Tablet,Linux,0,1,0,4,1
sdv-id-rgksHz,659b6536-f7c4-4418-9659-21e3dcd771f5,1970-01-01,19:29:24,1114,ehunt@example.org,Gaming,226.49,1,Mastercard,ESP,ESP,1,Desktop,Windows,1,1,1,10,0
sdv-id-kOSHzr,004f5362-244f-4ce3-aa50-18b5d623c671,1970-01-01,05:20:59,566,jason30@example.org,Food,1351.64,1,Amex,ESP,SGP,0,Tablet,Linux,0,1,1,2,1
sdv-id-lzGrwR,6eb21dcc-9f97-4a5b-af84-add6c463190a,1970-01-01,22:10:55,1270,gherrera@example.com,Retail,54.04,1,Mastercard,ESP,ESP,1,Tablet,Windows,0,1,1,2836,0
sdv-id-HchXzY,966b91e7-c435-4e28-8b0c-17099569f8cb,1970-01-01,00:02:33,998,nicholsmariah@example.org,Gaming,1629.4,1,Visa,ESP,JPN,0,Mobile,macOS,1,0,0,8,1
sdv-id-cecbhW,a0d6de0f-2a87-42ef-b6c9-2f7c93fa3320,1970-01-01,06:47:44,281,webbpatricia@example.org,Travel,57.9,1,Visa,ESP,ESP,1,Tablet,macOS,1,0,0,1592,0
sdv-id-nVargR,877bfb50-14d0-445b-9257-fa5d9fa4b54f,1970-01-01,04:45:01,459,codymendoza@example.net,Health,32.19,1,Mastercard,ESP,ESP,1,Desktop,Android,1,1,1,12,1
sdv-id-JpJGED,59432772-64ba-42bf-9c99-f2bc55dcb8a8,1970-01-01,09:10:09,408,omiller@example.net,Tech,1504.78,1,Visa,ESP,ESP,0,Tablet,Linux,1,0,0,19,1
sdv-id-dMELpq,6553b15f-1ea1-4b0f-95ae-b18b46ae7e06,1970-01-01,21:28:59,1472,jillian02@example.net,Health,1426.78,1,Mastercard,ESP,ESP,0,Desktop,iOS,1,1,1,4,0
sdv-id-aRlMgT,e79b186f-002d-45ff-ad5a-c9ee61bb1395,1970-01-01,20:16:50,598,andersontodd@example.net,Gaming,1406.85,1,Amex,ESP,IND,0,Desktop,macOS,0,1,0,27,1
sdv-id-BaTHYz,0463aa5e-222c-4fd2-a7a1-66d270293dbb,1970-01-01,01:59:06,412,dustin81@example.com,Retail,54.8,1,Visa,ESP,PRT,0,Desktop,Android,0,1,0,1373,1
sdv-id-lCwVqV,ffbb4bcc-a5cb-4f6f-bd33-31644bb8ebe2,1970-01-01,11:12:04,1160,ihuerta@example.com,Health,1817.79,1,Amex,ESP,ESP,1,Tablet,Windows,0,0,1,136,0
sdv-id-DiBjDu,33353b1b-b045-4086-a877-e76a56c680c8,1970-01-01,13:48:49,899,browndavid@example.net,Food,221.4,1,Amex,ESP,MAR,1,Tablet,iOS,1,0,1,21,1
sdv-id-Lwirgy,8fd48278-3332-43ab-92f7-70724c81cd72,1970-01-01,23:58:32,1481,stephanie51@example.com,Food,624.93,1,Amex,ESP,ESP,1,Tablet,Linux,0,0,1,17,1
sdv-id-NGwVZj,8cca8963-2e2e-47a4-8ade-c3792ab403f6,1970-01-01,04:20:33,158,durhamangela@example.org,Retail,5.97,1,Mastercard,ESP,NLD,1,Mobile,Windows,0,0,1,2779,0
sdv-id-BfnpQN,a951027b-53ff-41eb-b52d-71252708063d,1970-01-01,05:44:28,64,nicolegriffin@example.net,Travel,72.46,1,Amex,ESP,DEU,1,Mobile,macOS,0,1,0,1002,0
sdv-id-nvuWrI,f3c8ff73-d58c-4487-90eb-da02ece22b67,1970-01-01,19:29:24,85,sharonrussell@example.net,Health,1288.81,1,Amex,ESP,CHL,0,Mobile,Linux,1,0,0,2,1
sdv-id-keSLxw,9fd60922-8b5f-44aa-a338-6d523483a23b,1970-01-01,19:20:16,765,juliehenson@example.org,Gaming,1724.83,1,Visa,ESP,ESP,0,Mobile,Linux,1,0,0,492,1
sdv-id-qtkLxa,7a14cf98-611e-4047-b90a-474e6185e21b,1970-01-01,08:14:46,1083,robert79@example.org,Travel,176.93,1,Visa,ESP,VNM,1,Tablet,macOS,1,0,1,181,1
sdv-id-AdGeAE,a5588005-6527-4d38-b3db-22db6b76c990,1970-01-01,06:49:13,1380,jonesreginald@example.com,Tech,563.06,1,Mastercard,ESP,ESP,1,Mobile,macOS,0,1,0,2047,0
sdv-id-SGFpmJ,7fab9b07-1e30-4f10-99d5-6f424c589a8e,1970-01-01,03:51:11,1288,acraig@example.org,Food,583.79,1,Visa,ESP,ESP,1,Desktop,iOS,1,1,1,1259,0
sdv-id-dpJZiA,2851a8be-2639-4214-85cc-aa931e1e5d91,1970-01-01,01:43:25,216,brianherrera@example.org,Tech,267.54,1,Amex,ESP,AUT,0,Mobile,macOS,0,1,0,2,0
sdv-id-OiSpUu,220b9ea9-8a0f-4508-9fe2-c0a0a96b3c42,1970-01-01,15:37:25,957,leachdavid@example.org,Travel,171.46,1,Mastercard,ESP,CHL,1,Desktop,macOS,1,1,0,659,0
sdv-id-pMehqU,2e975604-681d-4c0d-81db-57c0be4e20cd,1970-01-01,17:05:12,178,ywilliams@example.com,Health,451.09,1,Visa,ESP,KOR,0,Tablet,Windows,1,0,1,56,1
sdv-id-ndCyvO,577bc55a-36d5-4494-b37f-d50d2e25b5ee,1970-01-01,18:10:36,726,yodercurtis@example.net,Health,278.11,1,Visa,ESP,ESP,1,Tablet,Windows,1,0,0,921,1
sdv-id-iDTsBN,2213cdad-661d-4354-aa55-e9af537574b0,1970-01-01,17:59:49,304,evanscrystal@example.com,Tech,725.52,1,Mastercard,ESP,ESP,1,Tablet,iOS,1,1,1,2877,0
sdv-id-AsrZTw,9ede807c-24f7-43a3-a83b-921238bc4ce7,1970-01-01,12:59:11,712,wuamanda@example.org,Travel,66.13,1,Visa,ESP,TUR,1,Desktop,Linux,0,0,0,1131,0
sdv-id-yppFFp,f8d4a655-df42-4b52-9ceb-509281de204a,1970-01-01,13:30:22,525,ericobrien@example.com,Food,1538.19,1,Visa,ESP,ESP,0,Mobile,Android,1,1,0,177,1
sdv-id-LExDGx,1e38f711-e2ec-43f4-bba1-aed944cdbfdd,1970-01-01,03:21:29,636,joshua78@example.org,Travel,91.56,1,Visa,ESP,ESP,1,Mobile,Linux,0,0,0,2775,0
sdv-id-DdwJUN,eea00af9-6283-450f-9fdd-c20aebee30cf,1970-01-01,04:20:53,1180,jonesjessica@example.com,Health,1788.84,1,Visa,ESP,PRT,0,Mobile,Windows,0,0,1,854,0
sdv-id-hYitbW,1ab9f662-1bc0-4912-8519-72c431d9dd32,1970-01-01,00:46:52,1239,amanda82@example.net,Travel,315.57,1,Mastercard,ESP,BEL,1,Tablet,macOS,1,1,1,1194,0
sdv-id-ryBLbz,692c6843-e682-4710-98bd-19da0dd2c843,1970-01-01,05:54:13,829,porterblake@example.org,Food,756.92,1,Mastercard,ESP,ESP,0,Tablet,Linux,0,0,1,229,0
sdv-id-pZbKcI,5302e6e2-387b-4cda-b133-0766d11ce313,1970-01-01,14:27:35,154,bookernancy@example.net,Health,466.1,1,Amex,ESP,ESP,1,Desktop,Android,1,0,0,1365,0
sdv-id-BqOiHd,b2a6e468-d02b-4243-8091-3ac10463750e,1970-01-01,21:05:08,1409,andersonmatthew@example.org,Gaming,448.45,1,Visa,ESP,BRA,0,Tablet,Android,1,0,0,1608,0
sdv-id-ByqKnj,e1e0d3d7-c541-4a01-a47d-d853887e649d,1970-01-01,20:57:07,1123,gabriella38@example.org,Tech,647.1,1,Mastercard,ESP,ZAF,1,Mobile,Windows,1,0,0,82,1
